id,date,stars,review_text
211626983784,2024-03-13 07:47:31.385,1.0,"Был прекрасный пункт выдачи, когда там работали прекрасные девушки, приветливые и вежливые. Всегда было приятно к ним заходить, а теперь пришлось поменять пункт выдачи, так как теперь сюда противно заходить..  С приходом 2-х парней, которые делают тебе одолжение при выдаче товара (надо только видеть их лица), всё изменилось. Им даже трудно выдавить из себя: Здравствуйте! До свидания!»."
211626983784,2024-04-16 12:26:07.509,5.0,"Очень нравится вежливый персонал. Рядом с домом заказываю в пункт выдачи товары, как получаю товары, так цена меняется. В этом пункте выдачи с этим проблем нет. Сотрудники одеты аккуратно и чисто. На заднем фоне у них играет бодрящая музыка. Все сотрудники красивые  В зале чисто! Так держать."
211626983784,2024-05-09 13:44:09.410,1.0,"Сам пункт аккуратный, свежий, мне было всегда радостно ходить туда, были дружелюбные сотрудники. После появления сотрудника Николая, мое мнение резко изменилось в худшую сторону и теперь я выбираю для себя другой пвз. Хамское отношение, пренебрежительное пользование своими обязанностями со словами «я принципиально не выдам вам ваш заказ». Принципиально можно найти другую работу и не портить клиентам настроение, доводя их до истерики."
211626983784,2023-12-16 11:52:09.202,5.0,"Не могу сказать, что часто заказываю товары на Озон, но получаю всегда в пункте выдачи по адресу ул Замшина 20 в СПб. Пункт очень хороший, чистота даже зимой, приветливые сотрудники. Оформляла как то возврат товара, всё прошло без проблем! И немаловажный факт - недалеко от дома"
211626983784,2024-02-18 18:49:13.705,5.0,"Отличные, приветливые ребята там работают, внутри места не много, но достаточно для встречи 3-4 посетителей подряд. 2 примерочные кабинки."
211626983784,2023-11-02 04:14:52.596,5.0,Великолепный пункт выдачи!Работают очень милые и вежливые девушки.Всегда чисто и играет хорошая музыка.Очередей особо не видела.Расположение выгодное рядом магнит косметик)
211626983784,2024-01-26 00:54:26.390,4.0,"Хороший пункт выдачи заказов, отличный сервис, сотрудники вежливы, обслуживание быстрое, всегда чисто."
211626983784,2024-04-21 19:23:30.443,5.0,"Отличный пункт, вежливый персонал, быстрое обслуживание и приятная атмосфера. Рекомендую"
211626983784,2024-03-26 07:32:04.386,5.0,Очень удобное расположение. Чистенько. Молодые вежливые ребята. Всегда приятно к ним приходить.
211626983784,2024-04-16 08:45:57.291,1.0,"Ужасное обслуживание. Буду обходить стороной этот пункт.  Ну, научите персонал работать с людьми.  Ушел принимать товар - маты и смех оттуда.  Вырубил музыку свою, как начал оформлять отправку боксберри. Общение грубое с надменным взглядом."
211626983784,2024-06-02 07:41:48.659,1.0,"На двери висит объявление, что работают с 10:30. На часах 10:40 - пункт выдачи закрыт. После смены всех сотрудников (которые, замечу, работали отлично), работа пвз очень изменилась в худшую сторону."
211626983784,2024-05-12 16:20:10.970,5.0,"Прекрасный пункт выдачи. Удобно расположен, пользуется большим спросом. После ремонта, стало намного уютнее. Всегда чисто. Сотрудники вежливые, всегда помогут."
211626983784,2024-04-08 12:23:25.969,3.0,"Раньше был хороший пункт выдачи, отличные сотрудники девушки и парень быстро обслуживали, сейчас очень невежливые работники"
211626983784,2024-04-29 10:28:56.233,2.0,"Очень часто товар поступает вскрытый, сотрудники причём его отдают так пренебрежительно,что все вываливается из упаковки. Ощущение что вскрывают прямо на пункте выдачи."
211626983784,2024-05-06 08:54:50.680,1.0,"Отношение к клиентам пренебрежительное, желание что-то забрать и приходить еще раз в этот пункт выдачи пропало. Поговорите с сотрудниками о правилах поведения с клиентами."
211626983784,2024-02-28 20:21:00.104,4.0,Очень хорошая организация очень разносторонняя почти нет того чего бы там не было но очень назойливая реклама по всем каналам тв
211626983784,2023-12-22 17:46:05.789,5.0,Всё хорошо быстрое опслуживание и большой выбор товаров.
211626983784,2022-07-30 15:11:09.680,5.0,"Отличный чистый, светлый офис! Приветливые, вежливые, шустрые ребята! Абсолютно всегда и «здравствуйте» и «спасибо» и «До свидания! Ждём вас снова!» пространства маловато, конечно! Но всё супер!"
211626983784,2024-04-17 16:31:09.981,5.0,Замечательные вежливые ребята работают. И очень быстро
211626983784,2024-04-29 17:48:27.037,5.0,Хорошее обслуживание адекватный персонал близко от дома
211626983784,2024-04-18 11:11:58.147,5.0,"Все быстро, даже если в час пик есть народ. Ребята всегда помогут."
211626983784,2023-10-11 08:26:09.582,5.0,Отличный пункт. После ремонта стало две примерочных и больше свободного места. Теперь еще и работают до 10-ти. Ваще здорово.
211626983784,2023-11-28 17:46:03.242,5.0,"Любимый пункт .Переделали- стал уютнее, лучше.И ребята работают хорошие.всегда помогут если что."
211626983784,2023-05-24 18:55:34.796,5.0,"Очень хороший пункт выдачи. Всегда всё быстро и чётко. Сотрудники-молодцы! Помещение чистое, удобное."
211626983784,2023-06-11 11:39:19.654,5.0,"Чистый, приятный пункт (ремонтик бы конечно новый уже и вщ топ было бы), доброжилтельный персонал. Быстро и без проблем обслуживают."
211626983784,2023-04-11 15:22:55.651,5.0,"Хороший пункт,чистый,есть бесплатные пакеты,конфетки для клиентов стоят. Быстрое обслуживание.Доброжелательная, вежливая смена мужчины с девушкой)"
211626983784,2024-02-03 16:42:21.117,5.0,"Отличный ПВ. Чисто, вежливый персонал."
211626983784,2023-10-10 17:52:58.734,5.0,Всё хорошо спасибо вам за что вы есть что вы чесный роботае я рады что Озон есть .
211626983784,2024-05-03 07:28:27.802,5.0,"Сколько лет уже хожу, всегда всё супер."
211626983784,2024-03-07 12:26:46.938,1.0,"Мнение жителя дома - эти точки выдачи, мешают жителям."
211626983784,2024-03-25 11:40:21.102,5.0,"все быстро и без пробок, пришел получил ушел"
211626983784,2023-12-23 18:24:32.403,5.0,"Хороший персонал, работают быстро"
211626983784,2023-10-03 23:59:18.495,5.0,Отличные ребята обслуживают...приветливые и шустрые!
211626983784,2023-01-28 17:47:41.807,5.0,"Отличный пункт выдачи, единственное, в пред праздничные дни, или дни после скидок, очередь даже на улицу выходит. Но это только говорит о хорошем качестве"
211626983784,2024-05-09 17:35:32.837,1.0,грубость со стороны новых сотрудников
211626983784,2023-07-24 08:45:50.768,5.0,"Всегда заказываю в этот ПВЗ. Очень приветливые сотрудники, отсутствие очередей."
211626983784,2023-08-22 13:35:07.340,5.0,"Супер, очень классные ребята работают "
211626983784,2024-02-05 18:00:54.936,5.0,"Быстро, качественно"
211626983784,2023-01-30 12:41:11.267,5.0,"Всегда все быстро и оперативно, работают молодые ребята. с возвратом никогда не было проблем."
211626983784,2022-08-18 17:24:14.996,5.0,"Отличный пункт выдачи, вежливый клиентоориентированный персонал, состоящий, в основном, из симпатичных девушек!"
211626983784,2022-12-08 08:03:13.863,5.0,"Пункт выдачи Отличный,работники приветливые,обьясняют всё чётко и хорошо."
211626983784,2021-09-21 20:03:30.441,5.0,"Маленькое но очень приятное помещение Свет не режет глаза а вежливый персонал готов помочь не только выдать товар но и ещё переупаковать в случае если вам не удобно будет нести. (в моём случае не помещалось в рюкзак) А если бы ещё и МФЦ и другие структуры были бы на уровне этого уголка приёма товаров, то чувствую что 35-50% проблем было бы решино"
211626983784,2024-01-29 05:47:07.341,5.0,"Все быстро, очередей нет"
211626983784,2022-12-10 08:58:50.912,1.0,"Ужасно. В клиентскую зону даже нормально не войти. Если вы хотите что-то померить,то не получится,все завалено коробками. Жуткий беспорядок. Пакетов не дают."
211626983784,2023-01-13 18:57:12.769,5.0,"Вежливый персонал, всегда помогут и подскажут, если возникают проблемы."
211626983784,2023-02-08 12:39:53.993,5.0,Лучший пункт выдачи! Оперативно! Быстро! Вежливые сотрудники!
211626983784,2024-04-06 10:17:15.740,5.0,Почти никогда нет очереди.
211626983784,2023-02-14 19:07:03.348,5.0,Приветливый и доброжелательный персонал. Не создают очереди. Быстро выдают заказ.
