id,link,coordinates,address,stars
216182229209,https://yandex.ru/maps/org/ozon/216182229209/,"30.463575,60.061649","ул. Шоссе в Лаврики, 59, корп. 1, Мурино",4.7
126689255045,https://yandex.ru/maps/org/ozon/126689255045/,"30.383657,59.973221","Полюстровский просп., 59Ф",4.3
1779572472,https://yandex.ru/maps/org/ozon/1779572472/,"30.316132,59.925351","пер. Бринько, 4",3.4
192072066577,https://yandex.ru/maps/org/ozon/192072066577/,"30.402711,59.963053","ул. Жукова, 3",4.6
48014200847,https://yandex.ru/maps/org/ozon/48014200847/,"30.396531,59.914465","ул. Профессора Качалова, 7, БЦ Мельник, этаж 1",4.8
208373150559,https://yandex.ru/maps/org/ozon/208373150559/,"30.297357,60.008458","Коломяжский просп., 19, корп. 2, этаж 1",4.3
207538414762,https://yandex.ru/maps/org/ozon/207538414762/,"30.252280,59.948574","наб. реки Смоленки, 35, корп. 1, помещение 33-Н",4.6
154048773339,https://yandex.ru/maps/org/ozon/154048773339/,"30.207914,59.987552","ул. Савушкина, 124, корп. 1",4.0
206699332887,https://yandex.ru/maps/org/ozon/206699332887/,"30.212907,59.953702","ул. Кораблестроителей, 32, корп. 3, этаж 1",4.4
114856493674,https://yandex.ru/maps/org/ozon/114856493674/,"30.388021,59.985962","Бестужевская ул., 7, корп. 2",4.4
25567764626,https://yandex.ru/maps/org/ozon/25567764626/,"30.423797,60.060480","Петровский бул., 14, корп. 5, Мурино",4.3
123446841415,https://yandex.ru/maps/org/ozon/123446841415/,"30.255262,60.021486","просп. Королёва, 43, корп. 1",4.3
102039345594,https://yandex.ru/maps/org/ozon/102039345594/,"30.262840,60.008684","ул. Уточкина, 1, корп. 1",4.4
42936859933,https://yandex.ru/maps/org/ozon/42936859933/,"30.347818,59.926721","Большая Московская ул., 6В",4.3
128033027699,https://yandex.ru/maps/org/ozon/128033027699/,"30.320899,60.018623","просп. Энгельса, 70/1, этаж 1",4.4
174426230523,https://yandex.ru/maps/org/ozon/174426230523/,"30.387665,59.975838","просп. Металлистов, 117",4.7
220135576064,https://yandex.ru/maps/org/ozon/220135576064/,"30.244624,59.930111","Вёсельная ул., 7/10",4.3
33829950687,https://yandex.ru/maps/org/ozon/33829950687/,"30.155512,60.006586","Новая ул., 51, корп. 9, территория Лахта",4.7
158317339636,https://yandex.ru/maps/org/ozon/158317339636/,"30.434991,60.000315","ул. Руставели, 12",5.0
150887212494,https://yandex.ru/maps/org/ozon/150887212494/,"30.199154,60.006358","Богатырский просп., 66, корп. 1",4.5
107042795448,https://yandex.ru/maps/org/ozon/107042795448/,"30.314884,60.017383","Скобелевский просп., 18",4.5
55283369504,https://yandex.ru/maps/org/ozon/55283369504/,"30.391936,60.036719","Светлановский просп., 58, корп. 3",4.4
233633201508,https://yandex.ru/maps/org/ozon/233633201508/,"30.293823,59.999287","Богатырский просп., 4А",4.4
216182229209,https://yandex.ru/maps/org/ozon/216182229209/,"30.463575,60.061649","ул. Шоссе в Лаврики, 59, корп. 1, Мурино",4.7
126689255045,https://yandex.ru/maps/org/ozon/126689255045/,"30.383657,59.973221","Полюстровский просп., 59Ф",4.3
1779572472,https://yandex.ru/maps/org/ozon/1779572472/,"30.316132,59.925351","пер. Бринько, 4",3.4
198288655512,https://yandex.ru/maps/org/ozon/198288655512/,"30.475162,59.939520","Индустриальный просп., 10, корп. 1Б",4.8
192072066577,https://yandex.ru/maps/org/ozon/192072066577/,"30.402711,59.963053","ул. Жукова, 3",4.6
48014200847,https://yandex.ru/maps/org/ozon/48014200847/,"30.396531,59.914465","ул. Профессора Качалова, 7, БЦ Мельник, этаж 1",4.8
208373150559,https://yandex.ru/maps/org/ozon/208373150559/,"30.297357,60.008458","Коломяжский просп., 19, корп. 2, этаж 1",4.3
207538414762,https://yandex.ru/maps/org/ozon/207538414762/,"30.252280,59.948574","наб. реки Смоленки, 35, корп. 1, помещение 33-Н",4.6
154048773339,https://yandex.ru/maps/org/ozon/154048773339/,"30.207914,59.987552","ул. Савушкина, 124, корп. 1",4.0
206699332887,https://yandex.ru/maps/org/ozon/206699332887/,"30.212907,59.953702","ул. Кораблестроителей, 32, корп. 3, этаж 1",4.4
114856493674,https://yandex.ru/maps/org/ozon/114856493674/,"30.388021,59.985962","Бестужевская ул., 7, корп. 2",4.4
25567764626,https://yandex.ru/maps/org/ozon/25567764626/,"30.423797,60.060480","Петровский бул., 14, корп. 5, Мурино",4.3
123446841415,https://yandex.ru/maps/org/ozon/123446841415/,"30.255262,60.021486","просп. Королёва, 43, корп. 1",4.3
102039345594,https://yandex.ru/maps/org/ozon/102039345594/,"30.262840,60.008684","ул. Уточкина, 1, корп. 1",4.4
42936859933,https://yandex.ru/maps/org/ozon/42936859933/,"30.347818,59.926721","Большая Московская ул., 6В",4.3
128033027699,https://yandex.ru/maps/org/ozon/128033027699/,"30.320899,60.018623","просп. Энгельса, 70/1, этаж 1",4.4
174426230523,https://yandex.ru/maps/org/ozon/174426230523/,"30.387665,59.975838","просп. Металлистов, 117",4.7
220135576064,https://yandex.ru/maps/org/ozon/220135576064/,"30.244624,59.930111","Вёсельная ул., 7/10",4.3
33829950687,https://yandex.ru/maps/org/ozon/33829950687/,"30.155512,60.006586","Новая ул., 51, корп. 9, территория Лахта",4.7
182572308008,https://yandex.ru/maps/org/ozon/182572308008/,"30.405414,60.036988","ул. Брянцева, 11",4.6
158317339636,https://yandex.ru/maps/org/ozon/158317339636/,"30.434991,60.000315","ул. Руставели, 12",5.0
150887212494,https://yandex.ru/maps/org/ozon/150887212494/,"30.199154,60.006358","Богатырский просп., 66, корп. 1",4.5
107042795448,https://yandex.ru/maps/org/ozon/107042795448/,"30.314884,60.017383","Скобелевский просп., 18",4.5
55283369504,https://yandex.ru/maps/org/ozon/55283369504/,"30.391936,60.036719","Светлановский просп., 58, корп. 3",4.4
233633201508,https://yandex.ru/maps/org/ozon/233633201508/,"30.293823,59.999287","Богатырский просп., 4А",4.4
216182229209,https://yandex.ru/maps/org/ozon/216182229209/,"30.463575,60.061649","ул. Шоссе в Лаврики, 59, корп. 1, Мурино",4.7
126689255045,https://yandex.ru/maps/org/ozon/126689255045/,"30.383657,59.973221","Полюстровский просп., 59Ф",4.3
1779572472,https://yandex.ru/maps/org/ozon/1779572472/,"30.316132,59.925351","пер. Бринько, 4",3.4
198288655512,https://yandex.ru/maps/org/ozon/198288655512/,"30.475162,59.939520","Индустриальный просп., 10, корп. 1Б",4.8
192072066577,https://yandex.ru/maps/org/ozon/192072066577/,"30.402711,59.963053","ул. Жукова, 3",4.6
48014200847,https://yandex.ru/maps/org/ozon/48014200847/,"30.396531,59.914465","ул. Профессора Качалова, 7, БЦ Мельник, этаж 1",4.8
208373150559,https://yandex.ru/maps/org/ozon/208373150559/,"30.297357,60.008458","Коломяжский просп., 19, корп. 2, этаж 1",4.3
207538414762,https://yandex.ru/maps/org/ozon/207538414762/,"30.252280,59.948574","наб. реки Смоленки, 35, корп. 1, помещение 33-Н",4.6
154048773339,https://yandex.ru/maps/org/ozon/154048773339/,"30.207914,59.987552","ул. Савушкина, 124, корп. 1",4.0
206699332887,https://yandex.ru/maps/org/ozon/206699332887/,"30.212907,59.953702","ул. Кораблестроителей, 32, корп. 3, этаж 1",4.4
114856493674,https://yandex.ru/maps/org/ozon/114856493674/,"30.388021,59.985962","Бестужевская ул., 7, корп. 2",4.4
25567764626,https://yandex.ru/maps/org/ozon/25567764626/,"30.423797,60.060480","Петровский бул., 14, корп. 5, Мурино",4.3
123446841415,https://yandex.ru/maps/org/ozon/123446841415/,"30.255262,60.021486","просп. Королёва, 43, корп. 1",4.3
102039345594,https://yandex.ru/maps/org/ozon/102039345594/,"30.262840,60.008684","ул. Уточкина, 1, корп. 1",4.4
42936859933,https://yandex.ru/maps/org/ozon/42936859933/,"30.347818,59.926721","Большая Московская ул., 6В",4.3
128033027699,https://yandex.ru/maps/org/ozon/128033027699/,"30.320899,60.018623","просп. Энгельса, 70/1, этаж 1",4.4
174426230523,https://yandex.ru/maps/org/ozon/174426230523/,"30.387665,59.975838","просп. Металлистов, 117",4.7
220135576064,https://yandex.ru/maps/org/ozon/220135576064/,"30.244624,59.930111","Вёсельная ул., 7/10",4.3
33829950687,https://yandex.ru/maps/org/ozon/33829950687/,"30.155512,60.006586","Новая ул., 51, корп. 9, территория Лахта",4.7
182572308008,https://yandex.ru/maps/org/ozon/182572308008/,"30.405414,60.036988","ул. Брянцева, 11",4.6
158317339636,https://yandex.ru/maps/org/ozon/158317339636/,"30.434991,60.000315","ул. Руставели, 12",5.0
150887212494,https://yandex.ru/maps/org/ozon/150887212494/,"30.199154,60.006358","Богатырский просп., 66, корп. 1",4.5
107042795448,https://yandex.ru/maps/org/ozon/107042795448/,"30.314884,60.017383","Скобелевский просп., 18",4.5
55283369504,https://yandex.ru/maps/org/ozon/55283369504/,"30.391936,60.036719","Светлановский просп., 58, корп. 3",4.4
233633201508,https://yandex.ru/maps/org/ozon/233633201508/,"30.293823,59.999287","Богатырский просп., 4А",4.4
126689255045,https://yandex.ru/maps/org/ozon/126689255045/,"30.383657,59.973221","Полюстровский просп., 59Ф",4.3
1779572472,https://yandex.ru/maps/org/ozon/1779572472/,"30.316132,59.925351","пер. Бринько, 4",3.4
198288655512,https://yandex.ru/maps/org/ozon/198288655512/,"30.475162,59.939520","Индустриальный просп., 10, корп. 1Б",4.8
192072066577,https://yandex.ru/maps/org/ozon/192072066577/,"30.402711,59.963053","ул. Жукова, 3",4.6
48014200847,https://yandex.ru/maps/org/ozon/48014200847/,"30.396531,59.914465","ул. Профессора Качалова, 7, БЦ Мельник, этаж 1",4.8
208373150559,https://yandex.ru/maps/org/ozon/208373150559/,"30.297357,60.008458","Коломяжский просп., 19, корп. 2, этаж 1",4.3
207538414762,https://yandex.ru/maps/org/ozon/207538414762/,"30.252280,59.948574","наб. реки Смоленки, 35, корп. 1, помещение 33-Н",4.6
154048773339,https://yandex.ru/maps/org/ozon/154048773339/,"30.207914,59.987552","ул. Савушкина, 124, корп. 1",4.0
33828409875,https://yandex.ru/maps/org/ozon/33828409875/,"30.225154,60.035566","Комендантский просп., 60, корп. 1",4.4
206699332887,https://yandex.ru/maps/org/ozon/206699332887/,"30.212907,59.953702","ул. Кораблестроителей, 32, корп. 3, этаж 1",4.4
114856493674,https://yandex.ru/maps/org/ozon/114856493674/,"30.388021,59.985962","Бестужевская ул., 7, корп. 2",4.4
25567764626,https://yandex.ru/maps/org/ozon/25567764626/,"30.423797,60.060480","Петровский бул., 14, корп. 5, Мурино",4.3
123446841415,https://yandex.ru/maps/org/ozon/123446841415/,"30.255262,60.021486","просп. Королёва, 43, корп. 1",4.3
102039345594,https://yandex.ru/maps/org/ozon/102039345594/,"30.262840,60.008684","ул. Уточкина, 1, корп. 1",4.4
42936859933,https://yandex.ru/maps/org/ozon/42936859933/,"30.347818,59.926721","Большая Московская ул., 6В",4.3
128033027699,https://yandex.ru/maps/org/ozon/128033027699/,"30.320899,60.018623","просп. Энгельса, 70/1, этаж 1",4.4
174426230523,https://yandex.ru/maps/org/ozon/174426230523/,"30.387665,59.975838","просп. Металлистов, 117",4.7
220135576064,https://yandex.ru/maps/org/ozon/220135576064/,"30.244624,59.930111","Вёсельная ул., 7/10",4.3
33829950687,https://yandex.ru/maps/org/ozon/33829950687/,"30.155512,60.006586","Новая ул., 51, корп. 9, территория Лахта",4.7
182572308008,https://yandex.ru/maps/org/ozon/182572308008/,"30.405414,60.036988","ул. Брянцева, 11",4.6
158317339636,https://yandex.ru/maps/org/ozon/158317339636/,"30.434991,60.000315","ул. Руставели, 12",5.0
150887212494,https://yandex.ru/maps/org/ozon/150887212494/,"30.199154,60.006358","Богатырский просп., 66, корп. 1",4.5
107042795448,https://yandex.ru/maps/org/ozon/107042795448/,"30.314884,60.017383","Скобелевский просп., 18",4.5
55283369504,https://yandex.ru/maps/org/ozon/55283369504/,"30.391936,60.036719","Светлановский просп., 58, корп. 3",4.4
233633201508,https://yandex.ru/maps/org/ozon/233633201508/,"30.293823,59.999287","Богатырский просп., 4А",4.4
1779572472,https://yandex.ru/maps/org/ozon/1779572472/,"30.316132,59.925351","пер. Бринько, 4",3.4
198288655512,https://yandex.ru/maps/org/ozon/198288655512/,"30.475162,59.939520","Индустриальный просп., 10, корп. 1Б",4.8
192072066577,https://yandex.ru/maps/org/ozon/192072066577/,"30.402711,59.963053","ул. Жукова, 3",4.6
48014200847,https://yandex.ru/maps/org/ozon/48014200847/,"30.396531,59.914465","ул. Профессора Качалова, 7, БЦ Мельник, этаж 1",4.8
208373150559,https://yandex.ru/maps/org/ozon/208373150559/,"30.297357,60.008458","Коломяжский просп., 19, корп. 2, этаж 1",4.3
207538414762,https://yandex.ru/maps/org/ozon/207538414762/,"30.252280,59.948574","наб. реки Смоленки, 35, корп. 1, помещение 33-Н",4.6
154048773339,https://yandex.ru/maps/org/ozon/154048773339/,"30.207914,59.987552","ул. Савушкина, 124, корп. 1",4.0
33828409875,https://yandex.ru/maps/org/ozon/33828409875/,"30.225154,60.035566","Комендантский просп., 60, корп. 1",4.4
206699332887,https://yandex.ru/maps/org/ozon/206699332887/,"30.212907,59.953702","ул. Кораблестроителей, 32, корп. 3, этаж 1",4.4
114856493674,https://yandex.ru/maps/org/ozon/114856493674/,"30.388021,59.985962","Бестужевская ул., 7, корп. 2",4.4
25567764626,https://yandex.ru/maps/org/ozon/25567764626/,"30.423797,60.060480","Петровский бул., 14, корп. 5, Мурино",4.3
123446841415,https://yandex.ru/maps/org/ozon/123446841415/,"30.255262,60.021486","просп. Королёва, 43, корп. 1",4.3
102039345594,https://yandex.ru/maps/org/ozon/102039345594/,"30.262840,60.008684","ул. Уточкина, 1, корп. 1",4.4
42936859933,https://yandex.ru/maps/org/ozon/42936859933/,"30.347818,59.926721","Большая Московская ул., 6В",4.3
128033027699,https://yandex.ru/maps/org/ozon/128033027699/,"30.320899,60.018623","просп. Энгельса, 70/1, этаж 1",4.4
174426230523,https://yandex.ru/maps/org/ozon/174426230523/,"30.387665,59.975838","просп. Металлистов, 117",4.7
122239561629,https://yandex.ru/maps/org/ozon/122239561629/,"30.414935,60.007705","просп. Науки, 47, корп. 2",4.3
220135576064,https://yandex.ru/maps/org/ozon/220135576064/,"30.244624,59.930111","Вёсельная ул., 7/10",4.3
33829950687,https://yandex.ru/maps/org/ozon/33829950687/,"30.155512,60.006586","Новая ул., 51, корп. 9, территория Лахта",4.7
182572308008,https://yandex.ru/maps/org/ozon/182572308008/,"30.405414,60.036988","ул. Брянцева, 11",4.6
158317339636,https://yandex.ru/maps/org/ozon/158317339636/,"30.434991,60.000315","ул. Руставели, 12",5.0
150887212494,https://yandex.ru/maps/org/ozon/150887212494/,"30.199154,60.006358","Богатырский просп., 66, корп. 1",4.5
107042795448,https://yandex.ru/maps/org/ozon/107042795448/,"30.314884,60.017383","Скобелевский просп., 18",4.5
55283369504,https://yandex.ru/maps/org/ozon/55283369504/,"30.391936,60.036719","Светлановский просп., 58, корп. 3",4.4
233633201508,https://yandex.ru/maps/org/ozon/233633201508/,"30.293823,59.999287","Богатырский просп., 4А",4.4
126689255045,https://yandex.ru/maps/org/ozon/126689255045/,"30.383657,59.973221","Полюстровский просп., 59Ф",4.3
1779572472,https://yandex.ru/maps/org/ozon/1779572472/,"30.316132,59.925351","пер. Бринько, 4",3.4
198288655512,https://yandex.ru/maps/org/ozon/198288655512/,"30.475162,59.939520","Индустриальный просп., 10, корп. 1Б",4.8
192072066577,https://yandex.ru/maps/org/ozon/192072066577/,"30.402711,59.963053","ул. Жукова, 3",4.6
96303590524,https://yandex.ru/maps/org/ozon/96303590524/,"30.446888,60.041095","Новая ул., 7, Мурино",4.7
48014200847,https://yandex.ru/maps/org/ozon/48014200847/,"30.396531,59.914465","ул. Профессора Качалова, 7, БЦ Мельник, этаж 1",4.8
208373150559,https://yandex.ru/maps/org/ozon/208373150559/,"30.297357,60.008458","Коломяжский просп., 19, корп. 2, этаж 1",4.3
207538414762,https://yandex.ru/maps/org/ozon/207538414762/,"30.252280,59.948574","наб. реки Смоленки, 35, корп. 1, помещение 33-Н",4.6
154048773339,https://yandex.ru/maps/org/ozon/154048773339/,"30.207914,59.987552","ул. Савушкина, 124, корп. 1",4.0
33828409875,https://yandex.ru/maps/org/ozon/33828409875/,"30.225154,60.035566","Комендантский просп., 60, корп. 1",4.4
206699332887,https://yandex.ru/maps/org/ozon/206699332887/,"30.212907,59.953702","ул. Кораблестроителей, 32, корп. 3, этаж 1",4.4
114856493674,https://yandex.ru/maps/org/ozon/114856493674/,"30.388021,59.985962","Бестужевская ул., 7, корп. 2",4.4
25567764626,https://yandex.ru/maps/org/ozon/25567764626/,"30.423797,60.060480","Петровский бул., 14, корп. 5, Мурино",4.3
123446841415,https://yandex.ru/maps/org/ozon/123446841415/,"30.255262,60.021486","просп. Королёва, 43, корп. 1",4.3
102039345594,https://yandex.ru/maps/org/ozon/102039345594/,"30.262840,60.008684","ул. Уточкина, 1, корп. 1",4.4
42936859933,https://yandex.ru/maps/org/ozon/42936859933/,"30.347818,59.926721","Большая Московская ул., 6В",4.3
128033027699,https://yandex.ru/maps/org/ozon/128033027699/,"30.320899,60.018623","просп. Энгельса, 70/1, этаж 1",4.4
174426230523,https://yandex.ru/maps/org/ozon/174426230523/,"30.387665,59.975838","просп. Металлистов, 117",4.7
122239561629,https://yandex.ru/maps/org/ozon/122239561629/,"30.414935,60.007705","просп. Науки, 47, корп. 2",4.3
220135576064,https://yandex.ru/maps/org/ozon/220135576064/,"30.244624,59.930111","Вёсельная ул., 7/10",4.3
33829950687,https://yandex.ru/maps/org/ozon/33829950687/,"30.155512,60.006586","Новая ул., 51, корп. 9, территория Лахта",4.7
182572308008,https://yandex.ru/maps/org/ozon/182572308008/,"30.405414,60.036988","ул. Брянцева, 11",4.6
158317339636,https://yandex.ru/maps/org/ozon/158317339636/,"30.434991,60.000315","ул. Руставели, 12",5.0
150887212494,https://yandex.ru/maps/org/ozon/150887212494/,"30.199154,60.006358","Богатырский просп., 66, корп. 1",4.5
107042795448,https://yandex.ru/maps/org/ozon/107042795448/,"30.314884,60.017383","Скобелевский просп., 18",4.5
1779572472,https://yandex.ru/maps/org/ozon/1779572472/,"30.316132,59.925351","пер. Бринько, 4",3.4
198288655512,https://yandex.ru/maps/org/ozon/198288655512/,"30.475162,59.939520","Индустриальный просп., 10, корп. 1Б",4.8
192072066577,https://yandex.ru/maps/org/ozon/192072066577/,"30.402711,59.963053","ул. Жукова, 3",4.6
96303590524,https://yandex.ru/maps/org/ozon/96303590524/,"30.446888,60.041095","Новая ул., 7, Мурино",4.7
48014200847,https://yandex.ru/maps/org/ozon/48014200847/,"30.396531,59.914465","ул. Профессора Качалова, 7, БЦ Мельник, этаж 1",4.8
208373150559,https://yandex.ru/maps/org/ozon/208373150559/,"30.297357,60.008458","Коломяжский просп., 19, корп. 2, этаж 1",4.3
207538414762,https://yandex.ru/maps/org/ozon/207538414762/,"30.252280,59.948574","наб. реки Смоленки, 35, корп. 1, помещение 33-Н",4.6
154048773339,https://yandex.ru/maps/org/ozon/154048773339/,"30.207914,59.987552","ул. Савушкина, 124, корп. 1",4.0
33828409875,https://yandex.ru/maps/org/ozon/33828409875/,"30.225154,60.035566","Комендантский просп., 60, корп. 1",4.4
206699332887,https://yandex.ru/maps/org/ozon/206699332887/,"30.212907,59.953702","ул. Кораблестроителей, 32, корп. 3, этаж 1",4.4
114856493674,https://yandex.ru/maps/org/ozon/114856493674/,"30.388021,59.985962","Бестужевская ул., 7, корп. 2",4.4
25567764626,https://yandex.ru/maps/org/ozon/25567764626/,"30.423797,60.060480","Петровский бул., 14, корп. 5, Мурино",4.3
123446841415,https://yandex.ru/maps/org/ozon/123446841415/,"30.255262,60.021486","просп. Королёва, 43, корп. 1",4.3
102039345594,https://yandex.ru/maps/org/ozon/102039345594/,"30.262840,60.008684","ул. Уточкина, 1, корп. 1",4.4
42936859933,https://yandex.ru/maps/org/ozon/42936859933/,"30.347818,59.926721","Большая Московская ул., 6В",4.3
128033027699,https://yandex.ru/maps/org/ozon/128033027699/,"30.320899,60.018623","просп. Энгельса, 70/1, этаж 1",4.4
174426230523,https://yandex.ru/maps/org/ozon/174426230523/,"30.387665,59.975838","просп. Металлистов, 117",4.7
122239561629,https://yandex.ru/maps/org/ozon/122239561629/,"30.414935,60.007705","просп. Науки, 47, корп. 2",4.3
220135576064,https://yandex.ru/maps/org/ozon/220135576064/,"30.244624,59.930111","Вёсельная ул., 7/10",4.3
33829950687,https://yandex.ru/maps/org/ozon/33829950687/,"30.155512,60.006586","Новая ул., 51, корп. 9, территория Лахта",4.7
182572308008,https://yandex.ru/maps/org/ozon/182572308008/,"30.405414,60.036988","ул. Брянцева, 11",4.6
158317339636,https://yandex.ru/maps/org/ozon/158317339636/,"30.434991,60.000315","ул. Руставели, 12",5.0
150887212494,https://yandex.ru/maps/org/ozon/150887212494/,"30.199154,60.006358","Богатырский просп., 66, корп. 1",4.5
107042795448,https://yandex.ru/maps/org/ozon/107042795448/,"30.314884,60.017383","Скобелевский просп., 18",4.5
55283369504,https://yandex.ru/maps/org/ozon/55283369504/,"30.391936,60.036719","Светлановский просп., 58, корп. 3",4.4
169132184331,https://yandex.ru/maps/org/ozon/169132184331/,"30.337419,60.029322","Лиственная ул., 20, корп. 2",4.6
234687291913,https://yandex.ru/maps/org/ozon/234687291913/,"30.400887,60.028700","ул. Ушинского, 2, корп. 1",4.7
26679243981,https://yandex.ru/maps/org/ozon/26679243981/,"30.244375,60.035050","Парашютная ул., 54",4.4
79603207701,https://yandex.ru/maps/org/ozon/79603207701/,"30.330270,60.042877","просп. Луначарского, 11, корп. 1, этаж цокольный",3.6
216182229209,https://yandex.ru/maps/org/ozon/216182229209/,"30.463575,60.061649","ул. Шоссе в Лаврики, 59, корп. 1, Мурино",4.7
166819019689,https://yandex.ru/maps/org/ozon/166819019689/,"30.319057,59.914568","Московский просп., 40",4.3
151223650458,https://yandex.ru/maps/org/ozon/151223650458/,"30.228638,59.945071","Наличная ул., 34Б",4.6
126689255045,https://yandex.ru/maps/org/ozon/126689255045/,"30.383657,59.973221","Полюстровский просп., 59Ф",4.3
1779572472,https://yandex.ru/maps/org/ozon/1779572472/,"30.316132,59.925351","пер. Бринько, 4",3.4
198288655512,https://yandex.ru/maps/org/ozon/198288655512/,"30.475162,59.939520","Индустриальный просп., 10, корп. 1Б",4.8
192072066577,https://yandex.ru/maps/org/ozon/192072066577/,"30.402711,59.963053","ул. Жукова, 3",4.6
96303590524,https://yandex.ru/maps/org/ozon/96303590524/,"30.446888,60.041095","Новая ул., 7, Мурино",4.7
48014200847,https://yandex.ru/maps/org/ozon/48014200847/,"30.396531,59.914465","ул. Профессора Качалова, 7, БЦ Мельник, этаж 1",4.8
208373150559,https://yandex.ru/maps/org/ozon/208373150559/,"30.297357,60.008458","Коломяжский просп., 19, корп. 2, этаж 1",4.3
207538414762,https://yandex.ru/maps/org/ozon/207538414762/,"30.252280,59.948574","наб. реки Смоленки, 35, корп. 1, помещение 33-Н",4.6
154048773339,https://yandex.ru/maps/org/ozon/154048773339/,"30.207914,59.987552","ул. Савушкина, 124, корп. 1",4.0
33828409875,https://yandex.ru/maps/org/ozon/33828409875/,"30.225154,60.035566","Комендантский просп., 60, корп. 1",4.4
206699332887,https://yandex.ru/maps/org/ozon/206699332887/,"30.212907,59.953702","ул. Кораблестроителей, 32, корп. 3, этаж 1",4.4
114856493674,https://yandex.ru/maps/org/ozon/114856493674/,"30.388021,59.985962","Бестужевская ул., 7, корп. 2",4.4
25567764626,https://yandex.ru/maps/org/ozon/25567764626/,"30.423797,60.060480","Петровский бул., 14, корп. 5, Мурино",4.3
123446841415,https://yandex.ru/maps/org/ozon/123446841415/,"30.255262,60.021486","просп. Королёва, 43, корп. 1",4.3
102039345594,https://yandex.ru/maps/org/ozon/102039345594/,"30.262840,60.008684","ул. Уточкина, 1, корп. 1",4.4
42936859933,https://yandex.ru/maps/org/ozon/42936859933/,"30.347818,59.926721","Большая Московская ул., 6В",4.3
128033027699,https://yandex.ru/maps/org/ozon/128033027699/,"30.320899,60.018623","просп. Энгельса, 70/1, этаж 1",4.4
174426230523,https://yandex.ru/maps/org/ozon/174426230523/,"30.387665,59.975838","просп. Металлистов, 117",4.7
189971891499,https://yandex.ru/maps/org/ozon/189971891499/,"30.418410,60.036294","просп. Просвещения, 86, корп. 1",3.8
129337962852,https://yandex.ru/maps/org/ozon/129337962852/,"30.380825,59.946346","Калужский пер., 7, этаж 2",4.7
11135826610,https://yandex.ru/maps/org/ozon/11135826610/,"30.246525,60.006926","Стародеревенская ул., 34, корп. 2, этаж 1",4.7
44709993881,https://yandex.ru/maps/org/ozon/44709993881/,"30.284378,59.921290","Дровяной пер., 16, этаж 1",4.4
174612283111,https://yandex.ru/maps/org/ozon/174612283111/,"30.318087,59.995426","Ланское ш., 20к1",4.3
169132184331,https://yandex.ru/maps/org/ozon/169132184331/,"30.337419,60.029322","Лиственная ул., 20, корп. 2",4.6
234687291913,https://yandex.ru/maps/org/ozon/234687291913/,"30.400887,60.028700","ул. Ушинского, 2, корп. 1",4.7
26679243981,https://yandex.ru/maps/org/ozon/26679243981/,"30.244375,60.035050","Парашютная ул., 54",4.4
79603207701,https://yandex.ru/maps/org/ozon/79603207701/,"30.330270,60.042877","просп. Луначарского, 11, корп. 1, этаж цокольный",3.6
216182229209,https://yandex.ru/maps/org/ozon/216182229209/,"30.463575,60.061649","ул. Шоссе в Лаврики, 59, корп. 1, Мурино",4.7
166819019689,https://yandex.ru/maps/org/ozon/166819019689/,"30.319057,59.914568","Московский просп., 40",4.3
151223650458,https://yandex.ru/maps/org/ozon/151223650458/,"30.228638,59.945071","Наличная ул., 34Б",4.6
126689255045,https://yandex.ru/maps/org/ozon/126689255045/,"30.383657,59.973221","Полюстровский просп., 59Ф",4.3
1779572472,https://yandex.ru/maps/org/ozon/1779572472/,"30.316132,59.925351","пер. Бринько, 4",3.4
198288655512,https://yandex.ru/maps/org/ozon/198288655512/,"30.475162,59.939520","Индустриальный просп., 10, корп. 1Б",4.8
192072066577,https://yandex.ru/maps/org/ozon/192072066577/,"30.402711,59.963053","ул. Жукова, 3",4.6
96303590524,https://yandex.ru/maps/org/ozon/96303590524/,"30.446888,60.041095","Новая ул., 7, Мурино",4.7
48014200847,https://yandex.ru/maps/org/ozon/48014200847/,"30.396531,59.914465","ул. Профессора Качалова, 7, БЦ Мельник, этаж 1",4.8
82087332078,https://yandex.ru/maps/org/ozon/82087332078/,"30.274368,60.058586","Суздальское ш., 22, корп. 2",4.6
208373150559,https://yandex.ru/maps/org/ozon/208373150559/,"30.297357,60.008458","Коломяжский просп., 19, корп. 2, этаж 1",4.3
207538414762,https://yandex.ru/maps/org/ozon/207538414762/,"30.252280,59.948574","наб. реки Смоленки, 35, корп. 1, помещение 33-Н",4.6
154048773339,https://yandex.ru/maps/org/ozon/154048773339/,"30.207914,59.987552","ул. Савушкина, 124, корп. 1",4.0
33828409875,https://yandex.ru/maps/org/ozon/33828409875/,"30.225154,60.035566","Комендантский просп., 60, корп. 1",4.4
156190242047,https://yandex.ru/maps/org/ozon/156190242047/,"30.312600,59.892900","Парфёновская ул., 17",4.5
206699332887,https://yandex.ru/maps/org/ozon/206699332887/,"30.212907,59.953702","ул. Кораблестроителей, 32, корп. 3, этаж 1",4.4
11135826610,https://yandex.ru/maps/org/ozon/11135826610/,"30.246525,60.006926","Стародеревенская ул., 34, корп. 2, этаж 1",4.7
44709993881,https://yandex.ru/maps/org/ozon/44709993881/,"30.284378,59.921290","Дровяной пер., 16, этаж 1",4.4
174612283111,https://yandex.ru/maps/org/ozon/174612283111/,"30.318087,59.995426","Ланское ш., 20к1",4.3
